Temp,cmp1,cmp2,cmp3,cmp4,cmp5,cmp6,cmp7,cmp8,cmp9,cmp10,cmp11,cmp12,cmp13
413.16,66296.59,36580.33,35005.65,3479.65,17351.15,3299.72,5340.24,870.61,3222.52,2805.62,987.75,4105.81,300.27
413.26,66479.08,36696.93,35112.84,3494.12,17415.53,3312.51,5360.9,874.89,3235.73,2817.2,992.04,4123.29,301.76
413.36,66661.97,36813.83,35220.29,3508.65,17480.09,3325.34,5381.62,879.18,3248.98,2828.83,996.34,4140.84,303.26
413.46,66845.25,36931.05,35328.02,3523.22,17544.85,3338.21,5402.41,883.49,3262.29,2840.5,1000.66,4158.45,304.76
413.56,67028.93,37048.58,35436.02,3537.85,17609.8,3351.12,5423.28,887.82,3275.64,2852.21,1005,4176.12,306.27
413.66,67213.01,37166.42,35544.3,3552.53,17674.94,3364.08,5444.21,892.17,3289.04,2863.97,1009.35,4193.86,307.79
413.76,67397.49,37284.57,35652.85,3567.26,17740.27,3377.08,5465.21,896.53,3302.49,2875.76,1013.72,4211.66,309.31
413.86,67582.37,37403.04,35761.67,3582.04,17805.8,3390.12,5486.29,900.92,3315.99,2887.6,1018.1,4229.53,310.84
413.96,67767.65,37521.82,35870.76,3596.88,17871.53,3403.21,5507.44,905.32,3329.54,2899.48,1022.51,4247.46,312.37
414.06,67953.33,37640.92,35980.13,3611.76,17937.45,3416.34,5528.65,909.74,3343.13,2911.4,1026.93,4265.46,313.91
414.16,68139.42,37760.33,36089.78,3626.71,18003.57,3429.51,5549.94,914.18,3356.78,2923.37,1031.36,4283.53,315.46
414.26,68325.9,37880.06,36199.7,3641.7,18069.88,3442.73,5571.3,918.64,3370.47,2935.38,1035.82,4301.65,317.02
414.36,68512.79,38000.11,36309.89,3656.74,18136.38,3455.99,5592.74,923.12,3384.21,2947.43,1040.29,4319.85,318.58
414.46,68700.09,38120.47,36420.37,3671.84,18203.09,3469.3,5614.24,927.62,3398.01,2959.52,1044.78,4338.11,320.15
414.56,68887.79,38241.15,36531.12,3687,18269.99,3482.65,5635.82,932.14,3411.85,2971.66,1049.28,4356.44,321.73
414.66,69075.89,38362.15,36642.15,3702.2,18337.09,3496.04,5657.47,936.68,3425.74,2983.84,1053.81,4374.83,323.31
414.76,69264.4,38483.48,36753.46,3717.46,18404.38,3509.48,5679.19,941.23,3439.68,2996.06,1058.35,4393.3,324.9
414.86,69453.31,38605.12,36865.04,3732.77,18471.88,3522.97,5700.99,945.81,3453.67,3008.33,1062.91,4411.82,326.49
414.96,69642.63,38727.08,36976.91,3748.14,18539.57,3536.49,5722.86,950.4,3467.71,3020.64,1067.48,4430.42,328.1
415.06,69832.36,38849.36,37089.05,3763.56,18607.47,3550.06,5744.8,955.02,3481.8,3032.99,1072.08,4449.08,329.71
415.16,70022.5,38971.97,37201.48,3779.04,18675.56,3563.68,5766.82,959.65,3495.94,3045.39,1076.69,4467.81,331.33
415.26,70213.04,39094.9,37314.19,3794.57,18743.85,3577.34,5788.91,964.31,3510.13,3057.83,1081.32,4486.61,332.95
415.36,70404,39218.15,37427.18,3810.15,18812.34,3591.05,5811.07,968.98,3524.37,3070.32,1085.96,4505.48,334.58
415.46,70595.36,39341.72,37540.45,3825.79,18881.04,3604.8,5833.31,973.67,3538.67,3082.85,1090.63,4524.41,336.22
415.56,70787.14,39465.63,37654,3841.48,18949.93,3618.6,5855.62,978.39,3553.01,3095.42,1095.31,4543.41,337.86
415.66,70979.33,39589.85,37767.84,3857.23,19019.03,3632.44,5878.01,983.12,3567.41,3108.04,1100.01,4562.48,339.52
415.76,71171.92,39714.41,37881.96,3873.03,19088.33,3646.33,5900.47,987.87,3581.85,3120.71,1104.73,4581.62,341.18
415.86,71364.93,39839.29,37996.37,3888.89,19157.83,3660.27,5923.01,992.65,3596.35,3133.42,1109.46,4600.83,342.84
415.96,71558.36,39964.49,38111.06,3904.81,19227.54,3674.25,5945.62,997.44,3610.9,3146.17,1114.22,4620.11,344.52
416.06,71752.19,40090.03,38226.03,3920.78,19297.44,3688.27,5968.31,1002.25,3625.5,3158.97,1118.99,4639.45,346.2
416.16,71946.44,40215.9,38341.29,3936.8,19367.56,3702.35,5991.07,1007.09,3640.16,3171.81,1123.78,4658.87,347.89
416.26,72141.11,40342.09,38456.84,3952.88,19437.87,3716.46,6013.91,1011.94,3654.86,3184.7,1128.59,4678.36,349.58
416.36,72336.19,40468.62,38572.68,3969.02,19508.39,3730.63,6036.83,1016.82,3669.62,3197.64,1133.41,4697.91,351.29
416.46,72531.69,40595.47,38688.8,3985.21,19579.12,3744.84,6059.82,1021.71,3684.43,3210.62,1138.26,4717.54,353
416.56,72727.6,40722.66,38805.21,4001.46,19650.05,3759.1,6082.89,1026.63,3699.29,3223.64,1143.12,4737.23,354.71
416.66,72923.93,40850.18,38921.91,4017.77,19721.19,3773.4,6106.03,1031.56,3714.21,3236.71,1148.01,4757,356.44
416.76,73120.68,40978.03,39038.9,4034.13,19792.54,3787.75,6129.26,1036.52,3729.18,3249.83,1152.91,4776.84,358.17
416.86,73317.85,41106.22,39156.18,4050.55,19864.09,3802.15,6152.56,1041.5,3744.2,3263,1157.83,4796.75,359.91
416.96,73515.44,41234.74,39273.75,4067.03,19935.85,3816.6,6175.93,1046.5,3759.27,3276.21,1162.77,4816.73,361.66
417.06,73713.44,41363.6,39391.61,4083.56,20007.81,3831.09,6199.39,1051.52,3774.4,3289.46,1167.72,4836.78,363.41
417.16,73911.87,41492.79,39509.76,4100.15,20079.99,3845.63,6222.92,1056.56,3789.58,3302.76,1172.7,4856.9,365.17
417.26,74110.72,41622.32,39628.2,4116.8,20152.37,3860.21,6246.53,1061.62,3804.82,3316.11,1177.69,4877.1,366.94
417.36,74309.99,41752.18,39746.94,4133.51,20224.97,3874.85,6270.22,1066.7,3820.11,3329.51,1182.71,4897.36,368.72
417.46,74509.68,41882.38,39865.97,4150.27,20297.77,3889.53,6293.99,1071.81,3835.45,3342.95,1187.74,4917.7,370.51
417.56,74709.79,42012.93,39985.29,4167.09,20370.78,3904.26,6317.84,1076.93,3850.85,3356.44,1192.79,4938.11,372.3
417.66,74910.33,42143.81,40104.91,4183.97,20444,3919.04,6341.76,1082.08,3866.3,3369.98,1197.86,4958.6,374.1
417.76,75111.29,42275.03,40224.82,4200.91,20517.44,3933.87,6365.77,1087.25,3881.8,3383.57,1202.95,4979.16,375.91
417.86,75312.68,42406.59,40345.03,4217.91,20591.08,3948.74,6389.85,1092.44,3897.36,3397.2,1208.06,4999.79,377.72
417.96,75514.49,42538.49,40465.53,4234.96,20664.94,3963.66,6414.02,1097.65,3912.98,3410.88,1213.19,5020.49,379.54
418.06,75716.73,42670.74,40586.33,4252.08,20739.01,3978.63,6438.26,1102.89,3928.65,3424.61,1218.34,5041.27,381.38
418.16,75919.39,42803.32,40707.43,4269.25,20813.29,3993.65,6462.58,1108.14,3944.38,3438.38,1223.51,5062.12,383.21
418.26,76122.49,42936.25,40828.82,4286.48,20887.78,4008.72,6486.99,1113.42,3960.16,3452.21,1228.7,5083.04,385.06
418.36,76326,43069.53,40950.51,4303.77,20962.49,4023.84,6511.47,1118.72,3975.99,3466.08,1233.9,5104.04,386.91
418.46,76529.95,43203.15,41072.5,4321.12,21037.41,4039.01,6536.04,1124.04,3991.89,3480,1239.13,5125.11,388.78
418.56,76734.33,43337.11,41194.79,4338.53,21112.55,4054.22,6560.69,1129.38,4007.83,3493.97,1244.38,5146.26,390.65
418.66,76939.14,43471.42,41317.38,4356,21187.9,4069.49,6585.41,1134.75,4023.84,3507.99,1249.64,5167.48,392.52
418.76,77144.37,43606.08,41440.27,4373.53,21263.46,4084.8,6610.22,1140.14,4039.9,3522.05,1254.93,5188.78,394.41
418.86,77350.04,43741.08,41563.46,4391.12,21339.24,4100.17,6635.11,1145.55,4056.01,3536.17,1260.24,5210.15,396.3
418.96,77556.14,43876.43,41686.95,4408.77,21415.24,4115.58,6660.09,1150.98,4072.19,3550.33,1265.56,5231.6,398.21
419.06,77762.67,44012.14,41810.75,4426.48,21491.46,4131.04,6685.14,1156.44,4088.42,3564.55,1270.91,5253.12,400.12
419.16,77969.64,44148.19,41934.84,4444.25,21567.89,4146.56,6710.28,1161.91,4104.7,3578.81,1276.28,5274.72,402.03
419.26,78177.04,44284.59,42059.24,4462.08,21644.54,4162.12,6735.5,1167.41,4121.05,3593.12,1281.66,5296.4,403.96
419.36,78384.87,44421.34,42183.95,4479.97,21721.4,4177.73,6760.8,1172.94,4137.45,3607.48,1287.07,5318.15,405.89
419.46,78593.14,44558.44,42308.95,4497.93,21798.49,4193.4,6786.19,1178.48,4153.91,3621.89,1292.5,5339.98,407.84
419.56,78801.84,44695.9,42434.27,4515.94,21875.79,4209.11,6811.66,1184.05,4170.42,3636.35,1297.94,5361.88,409.79
419.66,79010.98,44833.71,42559.88,4534.02,21953.32,4224.88,6837.21,1189.64,4186.99,3650.87,1303.41,5383.86,411.75
419.76,79220.55,44971.87,42685.81,4552.16,22031.06,4240.69,6862.84,1195.26,4203.63,3665.43,1308.9,5405.92,413.71
419.86,79430.56,45110.39,42812.04,4570.36,22109.02,4256.56,6888.57,1200.89,4220.31,3680.04,1314.41,5428.06,415.69
419.96,79641.02,45249.27,42938.57,4588.62,22187.21,4272.47,6914.37,1206.56,4237.06,3694.7,1319.94,5450.27,417.67
420.06,79851.9,45388.49,43065.42,4606.94,22265.61,4288.44,6940.26,1212.24,4253.87,3709.41,1325.49,5472.56,419.66
420.16,80063.23,45528.08,43192.57,4625.33,22344.24,4304.46,6966.23,1217.95,4270.73,3724.18,1331.06,5494.93,421.66
420.26,80275,45668.02,43320.04,4643.77,22423.08,4320.53,6992.29,1223.68,4287.66,3738.99,1336.65,5517.38,423.67
420.36,80487.21,45808.32,43447.81,4662.28,22502.15,4336.66,7018.43,1229.43,4304.64,3753.86,1342.26,5539.91,425.69
420.46,80699.86,45948.98,43575.89,4680.86,22581.45,4352.83,7044.66,1235.21,4321.68,3768.77,1347.9,5562.51,427.71
420.56,80912.95,46090,43704.28,4699.49,22660.96,4369.06,7070.98,1241.01,4338.78,3783.74,1353.55,5585.2,429.75
420.66,81126.48,46231.38,43832.98,4718.19,22740.7,4385.33,7097.38,1246.84,4355.94,3798.76,1359.23,5607.96,431.79
420.76,81340.46,46373.12,43962,4736.96,22820.67,4401.66,7123.87,1252.69,4373.16,3813.83,1364.93,5630.8,433.84
420.86,81554.88,46515.22,44091.32,4755.78,22900.86,4418.05,7150.44,1258.56,4390.44,3828.96,1370.65,5653.73,435.9
420.96,81769.74,46657.69,44220.96,4774.67,22981.27,4434.48,7177.1,1264.46,4407.78,3844.13,1376.39,5676.73,437.97
421.06,81985.05,46800.52,44350.92,4793.63,23061.91,4450.97,7203.84,1270.38,4425.17,3859.36,1382.15,5699.81,440.05
421.16,82200.8,46943.71,44481.18,4812.64,23142.78,4467.51,7230.68,1276.32,4442.63,3874.64,1387.93,5722.97,442.13
421.26,82417.01,47087.26,44611.77,4831.72,23223.87,4484.1,7257.6,1282.29,4460.15,3889.97,1393.73,5746.22,444.22
421.36,82633.65,47231.18,44742.66,4850.87,23305.19,4500.75,7284.61,1288.29,4477.73,3905.35,1399.56,5769.54,446.33
421.46,82850.75,47375.47,44873.88,4870.08,23386.73,4517.45,7311.7,1294.31,4495.38,3920.79,1405.41,5792.94,448.44
421.56,83068.29,47520.13,45005.4,4889.36,23468.51,4534.2,7338.89,1300.35,4513.08,3936.28,1411.28,5816.43,450.56
421.66,83286.28,47665.15,45137.25,4908.69,23550.51,4551,7366.16,1306.42,4530.84,3951.82,1417.17,5840,452.69
421.76,83504.72,47810.54,45269.41,4928.1,23632.74,4567.86,7393.52,1312.51,4548.67,3967.42,1423.08,5863.65,454.83
421.86,83723.61,47956.29,45401.89,4947.57,23715.2,4584.77,7420.97,1318.63,4566.55,3983.07,1429.02,5887.38,456.97
421.96,83942.95,48102.42,45534.69,4967.1,23797.89,4601.74,7448.51,1324.77,4584.5,3998.77,1434.97,5911.19,459.13
422.06,84162.75,48248.92,45667.81,4986.71,23880.81,4618.76,7476.13,1330.94,4602.51,4014.53,1440.95,5935.09,461.29
422.16,84382.99,48395.79,45801.25,5006.37,23963.96,4635.83,7503.85,1337.13,4620.58,4030.34,1446.96,5959.06,463.47
422.26,84603.69,48543.03,45935.01,5026.1,24047.35,4652.96,7531.66,1343.34,4638.72,4046.2,1452.98,5983.13,465.65
422.36,84824.84,48690.64,46069.09,5045.9,24130.96,4670.14,7559.55,1349.59,4656.92,4062.12,1459.03,6007.27,467.84
422.46,85046.44,48838.63,46203.49,5065.77,24214.8,4687.38,7587.54,1355.85,4675.18,4078.09,1465.09,6031.5,470.04
422.56,85268.5,48986.99,46338.21,5085.7,24298.88,4704.67,7615.62,1362.15,4693.5,4094.12,1471.19,6055.81,472.25
422.66,85491.02,49135.72,46473.26,5105.7,24383.19,4722.01,7643.78,1368.46,4711.88,4110.2,1477.3,6080.2,474.47
422.76,85713.98,49284.84,46608.63,5125.76,24467.73,4739.41,7672.04,1374.81,4730.33,4126.33,1483.43,6104.68,476.7
422.86,85937.41,49434.32,46744.32,5145.89,24552.51,4756.87,7700.39,1381.18,4748.85,4142.52,1489.59,6129.24,478.94
422.96,86161.29,49584.19,46880.34,5166.09,24637.52,4774.38,7728.83,1387.57,4767.42,4158.77,1495.78,6153.89,481.18
423.06,86385.63,49734.43,47016.68,5186.36,24722.77,4791.95,7757.37,1393.99,4786.06,4175.07,1501.98,6178.62,483.44
423.16,86610.43,49885.05,47153.35,5206.69,24808.25,4809.57,7785.99,1400.44,4804.76,4191.42,1508.21,6203.44,485.7
423.26,86835.69,50036.05,47290.35,5227.09,24893.97,4827.25,7814.71,1406.91,4823.53,4207.84,1514.46,6228.34,487.98
423.36,87061.41,50187.43,47427.67,5247.56,24979.92,4844.98,7843.52,1413.41,4842.36,4224.3,1520.73,6253.33,490.26
423.46,87287.59,50339.18,47565.32,5268.1,25066.11,4862.77,7872.42,1419.93,4861.26,4240.82,1527.03,6278.4,492.55
423.56,87514.22,50491.33,47703.29,5288.7,25152.54,4880.61,7901.42,1426.48,4880.22,4257.4,1533.35,6303.56,494.86
423.66,87741.32,50643.85,47841.6,5309.37,25239.2,4898.51,7930.51,1433.06,4899.25,4274.04,1539.69,6328.8,497.17
423.76,87968.89,50796.75,47980.23,5330.12,25326.1,4916.47,7959.69,1439.67,4918.34,4290.73,1546.06,6354.14,499.49
423.86,88196.91,50950.04,48119.2,5350.93,25413.25,4934.48,7988.96,1446.29,4937.5,4307.48,1552.45,6379.55,501.82
423.96,88425.4,51103.72,48258.49,5371.81,25500.62,4952.55,8018.33,1452.95,4956.72,4324.28,1558.86,6405.06,504.16
424.06,88654.35,51257.78,48398.12,5392.75,25588.24,4970.68,8047.8,1459.63,4976.01,4341.14,1565.3,6430.65,506.51
424.16,88883.77,51412.22,48538.08,5413.77,25676.1,4988.87,8077.35,1466.34,4995.36,4358.06,1571.76,6456.33,508.87
424.26,89113.65,51567.05,48678.36,5434.86,25764.2,5007.11,8107.01,1473.08,5014.78,4375.03,1578.24,6482.09,511.24
424.36,89344,51722.27,48818.99,5456.02,25852.54,5025.4,8136.75,1479.84,5034.26,4392.06,1584.75,6507.95,513.62
424.46,89574.82,51877.88,48959.94,5477.24,25941.12,5043.76,8166.6,1486.64,5053.82,4409.15,1591.28,6533.89,516.01
424.56,89806.1,52033.87,49101.23,5498.54,26029.94,5062.17,8196.53,1493.45,5073.44,4426.3,1597.84,6559.92,518.41
424.66,90037.85,52190.26,49242.86,5519.91,26119.01,5080.64,8226.57,1500.3,5093.12,4443.5,1604.42,6586.04,520.81
424.76,90270.07,52347.03,49384.81,5541.35,26208.32,5099.17,8256.7,1507.17,5112.87,4460.76,1611.02,6612.25,523.23
424.86,90502.76,52504.2,49527.11,5562.85,26297.87,5117.76,8286.92,1514.07,5132.69,4478.08,1617.65,6638.55,525.66
424.96,90735.92,52661.76,49669.74,5584.43,26387.66,5136.4,8317.25,1521,5152.58,4495.46,1624.3,6664.93,528.1
425.06,90969.55,52819.71,49812.71,5606.08,26477.7,5155.1,8347.67,1527.95,5172.54,4512.9,1630.98,6691.41,530.55
425.16,91203.65,52978.05,49956.01,5627.8,26567.98,5173.86,8378.18,1534.93,5192.56,4530.39,1637.68,6717.97,533
425.26,91438.22,53136.79,50099.66,5649.6,26658.51,5192.68,8408.8,1541.94,5212.65,4547.94,1644.4,6744.63,535.47
425.36,91673.27,53295.92,50243.64,5671.46,26749.28,5211.56,8439.51,1548.98,5232.81,4565.56,1651.15,6771.37,537.95
425.46,91908.78,53455.45,50387.96,5693.4,26840.3,5230.5,8470.32,1556.05,5253.03,4583.23,1657.93,6798.21,540.44
425.56,92144.78,53615.38,50532.63,5715.4,26931.57,5249.49,8501.22,1563.14,5273.33,4600.96,1664.73,6825.14,542.93
425.66,92381.24,53775.7,50677.63,5737.48,27023.08,5268.55,8532.23,1570.26,5293.69,4618.75,1671.55,6852.15,545.44
425.76,92618.19,53936.42,50822.97,5759.63,27114.84,5287.66,8563.33,1577.41,5314.13,4636.59,1678.4,6879.26,547.96
425.86,92855.6,54097.54,50968.66,5781.86,27206.84,5306.84,8594.54,1584.59,5334.63,4654.5,1685.28,6906.46,550.49
425.96,93093.5,54259.06,51114.69,5804.16,27299.1,5326.07,8625.84,1591.8,5355.2,4672.47,1692.18,6933.76,553.03
426.06,93331.87,54420.98,51261.06,5826.53,27391.6,5345.36,8657.24,1599.03,5375.84,4690.5,1699.1,6961.14,555.57
426.16,93570.72,54583.3,51407.77,5848.97,27484.36,5364.72,8688.74,1606.3,5396.55,4708.59,1706.05,6988.62,558.13
426.26,93810.05,54746.02,51554.83,5871.48,27577.36,5384.13,8720.34,1613.59,5417.33,4726.74,1713.02,7016.18,560.7
426.36,94049.85,54909.15,51702.23,5894.07,27670.61,5403.6,8752.04,1620.91,5438.19,4744.95,1720.02,7043.85,563.28
426.46,94290.14,55072.67,51849.98,5916.74,27764.12,5423.13,8783.85,1628.26,5459.11,4763.21,1727.05,7071.6,565.87
426.56,94530.91,55236.61,51998.08,5939.47,27857.87,5442.73,8815.75,1635.64,5480.1,4781.55,1734.1,7099.45,568.47
426.66,94772.16,55400.94,52146.52,5962.28,27951.88,5462.38,8847.75,1643.05,5501.16,4799.94,1741.18,7127.39,571.08
426.76,95013.89,55565.68,52295.31,5985.17,28046.14,5482.1,8879.86,1650.48,5522.3,4818.39,1748.28,7155.42,573.71
426.86,95256.1,55730.83,52444.45,6008.13,28140.65,5501.87,8912.06,1657.95,5543.5,4836.9,1755.41,7183.55,576.34
426.96,95498.79,55896.39,52593.93,6031.16,28235.42,5521.71,8944.37,1665.45,5564.78,4855.48,1762.56,7211.78,578.98
427.06,95741.97,56062.35,52743.77,6054.27,28330.43,5541.61,8976.78,1672.97,5586.12,4874.11,1769.74,7240.09,581.63
427.16,95985.64,56228.73,52893.95,6077.46,28425.71,5561.57,9009.29,1680.53,5607.54,4892.81,1776.95,7268.51,584.3
427.26,96229.78,56395.51,53044.49,6100.71,28521.23,5581.59,9041.91,1688.11,5629.04,4911.57,1784.18,7297.01,586.97
427.36,96474.42,56562.7,53195.37,6124.05,28617.02,5601.67,9074.63,1695.72,5650.6,4930.4,1791.44,7325.62,589.66
427.46,96719.54,56730.3,53346.61,6147.46,28713.05,5621.82,9107.45,1703.37,5672.24,4949.28,1798.72,7354.31,592.35
427.56,96965.15,56898.32,53498.2,6170.94,28809.35,5642.02,9140.37,1711.04,5693.94,4968.23,1806.03,7383.11,595.06
427.66,97211.24,57066.75,53650.14,6194.5,28905.9,5662.29,9173.4,1718.75,5715.73,4987.24,1813.37,7412,597.78
427.76,97457.83,57235.59,53802.44,6218.14,29002.7,5682.62,9206.53,1726.48,5737.58,5006.31,1820.74,7440.98,600.51
427.86,97704.9,57404.84,53955.09,6241.86,29099.77,5703.02,9239.77,1734.24,5759.51,5025.45,1828.13,7470.07,603.25
427.96,97952.46,57574.52,54108.09,6265.65,29197.09,5723.47,9273.11,1742.04,5781.51,5044.65,1835.54,7499.25,606
428.06,98200.51,57744.6,54261.45,6289.51,29294.67,5743.99,9306.55,1749.86,5803.58,5063.91,1842.99,7528.52,608.76
428.16,98449.06,57915.1,54415.17,6313.46,29392.51,5764.58,9340.11,1757.72,5825.73,5083.24,1850.46,7557.9,611.53
428.26,98698.09,58086.03,54569.24,6337.48,29490.61,5785.22,9373.76,1765.6,5847.96,5102.63,1857.95,7587.37,614.31
428.36,98947.62,58257.36,54723.67,6361.58,29588.97,5805.93,9407.52,1773.52,5870.25,5122.08,1865.48,7616.94,617.11
428.46,99197.64,58429.12,54878.46,6385.75,29687.58,5826.7,9441.39,1781.47,5892.62,5141.6,1873.03,7646.6,619.92
428.56,99448.16,58601.3,55033.6,6410,29786.46,5847.54,9475.36,1789.45,5915.07,5161.18,1880.61,7676.37,622.73
428.66,99699.16,58773.9,55189.11,6434.34,29885.6,5868.44,9509.45,1797.46,5937.59,5180.82,1888.22,7706.24,625.56
428.76,99950.67,58946.92,55344.97,6458.74,29985.01,5889.4,9543.63,1805.5,5960.19,5200.54,1895.85,7736.2,628.4
428.86,100202.67,59120.36,55501.2,6483.23,30084.67,5910.43,9577.93,1813.57,5982.86,5220.31,1903.51,7766.26,631.25
428.96,100518.52,59294.22,55657.79,6507.8,30184.6,5931.52,9612.33,1821.67,6005.61,5240.15,1911.2,7796.42,634.11
429.06,100753.14,59468.51,55814.73,6532.44,30284.79,5952.68,9646.84,1829.8,6028.43,5260.06,1918.91,7826.68,636.99
429.16,100988.17,59643.22,55972.04,6557.17,30385.25,5973.9,9681.45,1837.97,6051.33,5280.03,1926.66,7857.05,639.87
429.26,101223.62,59818.36,56129.72,6581.97,30485.96,5995.18,9716.18,1846.17,6074.3,5300.06,1934.43,7887.51,642.77
429.36,101459.5,59993.92,56287.75,6606.85,30586.95,6016.53,9751.01,1854.4,6097.35,5320.17,1942.23,7918.07,645.67
429.46,101695.8,60169.91,56446.15,6631.81,30688.2,6037.95,9785.96,1862.66,6120.48,5340.33,1950.05,7948.73,648.59
429.56,101932.52,60346.33,56604.92,6656.85,30789.71,6059.43,9821.01,1870.95,6143.69,5360.57,1957.91,7979.5,651.52
429.66,102169.66,60523.18,56764.05,6681.98,30891.49,6080.97,9856.17,1879.27,6166.97,5380.87,1965.79,8010.36,654.47
429.76,102407.23,60700.46,56923.54,6707.18,30993.54,6102.58,9891.44,1887.63,6190.33,5401.23,1973.7,8041.33,657.42
429.86,102645.22,60878.16,57083.41,6732.46,31095.85,6124.26,9926.82,1896.02,6213.76,5421.67,1981.64,8072.4,660.39
429.96,102883.64,61056.3,57243.64,6757.82,31198.44,6146,9962.31,1904.44,6237.28,5442.16,1989.61,8103.57,663.36
430.06,103122.48,61234.87,57404.24,6783.26,31301.29,6167.81,9997.91,1912.9,6260.87,5462.73,1997.61,8134.84,666.35
430.16,103361.74,61413.87,57565.2,6808.79,31404.41,6189.69,10033.62,1921.38,6284.54,5483.36,2005.63,8166.22,669.35
430.26,103601.43,61593.31,57726.54,6834.39,31507.79,6211.63,10069.44,1929.9,6308.29,5504.06,2013.69,8197.7,672.37
